artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,preview_url,preview_url
Rvfv,0.365,https://api.spotify.com/v1/audio-analysis/14IYOe57UIsZ8ieU1O1rDr,0.797,178125,0.737,14IYOe57UIsZ8ieU1O1rDr,0,11,0.176,-8.441,1,0.153,129.925,4,https://api.spotify.com/v1/tracks/14IYOe57UIsZ8ieU1O1rDr,audio_features,spotify:track:14IYOe57UIsZ8ieU1O1rDr,0.342,Afro&trap,https://p.scdn.co/mp3-preview/fb2ce4a03d593f5b23fd426f035ca97f9635fdea?cid=f0ab2ded1b8a482188532d1f3441d07c,14IYOe57UIsZ8ieU1O1rDr
MHD,0.0616,https://api.spotify.com/v1/audio-analysis/62nJqZs3Qs7DGUto35dVUv,0.92,154253,0.864,62nJqZs3Qs7DGUto35dVUv,0,7,0.0944,-3.783,1,0.287,123.986,4,https://api.spotify.com/v1/tracks/62nJqZs3Qs7DGUto35dVUv,audio_features,spotify:track:62nJqZs3Qs7DGUto35dVUv,0.666,Afro Trap Part. 11 (King Kong),https://p.scdn.co/mp3-preview/43716bd1b5cb6fbecaada029fb57d2d8f10a6c1b?cid=f0ab2ded1b8a482188532d1f3441d07c,62nJqZs3Qs7DGUto35dVUv
Afroto,0.0464,https://api.spotify.com/v1/audio-analysis/6ZqBXNgNkx6Zn5AhBLVqfE,0.694,236862,0.545,6ZqBXNgNkx6Zn5AhBLVqfE,0,1,0.134,-6.924,0,0.0519,140.009,3,https://api.spotify.com/v1/tracks/6ZqBXNgNkx6Zn5AhBLVqfE,audio_features,spotify:track:6ZqBXNgNkx6Zn5AhBLVqfE,0.244,SMOOM,https://p.scdn.co/mp3-preview/6a662b74a0e5fabfde54699b405fccd27268f49f?cid=f0ab2ded1b8a482188532d1f3441d07c,6ZqBXNgNkx6Zn5AhBLVqfE
Moussier Tombola,0.0832,https://api.spotify.com/v1/audio-analysis/3zlyEA5hUGfkRO8A9Ls3XO,0.767,200128,0.941,3zlyEA5hUGfkRO8A9Ls3XO,0.000316,11,0.355,-3.422,0,0.232,133.079,4,https://api.spotify.com/v1/tracks/3zlyEA5hUGfkRO8A9Ls3XO,audio_features,spotify:track:3zlyEA5hUGfkRO8A9Ls3XO,0.881,Afro tombo,https://p.scdn.co/mp3-preview/b38db21559f918500fdba503da330c739eea8001?cid=f0ab2ded1b8a482188532d1f3441d07c,3zlyEA5hUGfkRO8A9Ls3XO
Afroto,0.187,https://api.spotify.com/v1/audio-analysis/3VrBggI4xQGP4PLItZwam5,0.737,191704,0.651,3VrBggI4xQGP4PLItZwam5,0,9,0.127,-5.909,0,0.226,162.048,4,https://api.spotify.com/v1/tracks/3VrBggI4xQGP4PLItZwam5,audio_features,spotify:track:3VrBggI4xQGP4PLItZwam5,0.34,Ebn Elsyouf,https://p.scdn.co/mp3-preview/00a31eb04096d6354f45f78098f84f9378dd3028?cid=f0ab2ded1b8a482188532d1f3441d07c,3VrBggI4xQGP4PLItZwam5
MHD,0.0202,https://api.spotify.com/v1/audio-analysis/6LjG0u7El6lBwgO9lO8PAj,0.946,155707,0.755,6LjG0u7El6lBwgO9lO8PAj,7.90E-06,7,0.0459,-4.641,1,0.269,126.986,4,https://api.spotify.com/v1/tracks/6LjG0u7El6lBwgO9lO8PAj,audio_features,spotify:track:6LjG0u7El6lBwgO9lO8PAj,0.859,Afro Trap Pt. 4 (Fais le mouv),https://p.scdn.co/mp3-preview/f331db8e272bb68b3506238eceb125a548f75026?cid=f0ab2ded1b8a482188532d1f3441d07c,6LjG0u7El6lBwgO9lO8PAj
Intomymind,0.251,https://api.spotify.com/v1/audio-analysis/67B2OozxMJmlXSaNTGU4Ng,0.745,169846,0.647,67B2OozxMJmlXSaNTGU4Ng,0,1,0.146,-7.64,1,0.359,129.788,4,https://api.spotify.com/v1/tracks/67B2OozxMJmlXSaNTGU4Ng,audio_features,spotify:track:67B2OozxMJmlXSaNTGU4Ng,0.708,Panic Attack,https://p.scdn.co/mp3-preview/a2da28aaa4e74412afec46e19be968b041dd977a?cid=f0ab2ded1b8a482188532d1f3441d07c,67B2OozxMJmlXSaNTGU4Ng
IVANN,0.374,https://api.spotify.com/v1/audio-analysis/1U6M1vfUhf9pEFhjHQWt3Y,0.821,146187,0.612,1U6M1vfUhf9pEFhjHQWt3Y,0.000515,6,0.119,-7.123,1,0.191,119.918,4,https://api.spotify.com/v1/tracks/1U6M1vfUhf9pEFhjHQWt3Y,audio_features,spotify:track:1U6M1vfUhf9pEFhjHQWt3Y,0.698,Mbappé - Afro Tropical,https://p.scdn.co/mp3-preview/1e67fa5fcc044dc95d23727e691db1ac77cc3d97?cid=f0ab2ded1b8a482188532d1f3441d07c,1U6M1vfUhf9pEFhjHQWt3Y
Afroto,0.266,https://api.spotify.com/v1/audio-analysis/5Hmk6Sgr9hh3ohKmqdNF72,0.676,217559,0.531,5Hmk6Sgr9hh3ohKmqdNF72,0,1,0.1,-8.772,1,0.0629,128.046,4,https://api.spotify.com/v1/tracks/5Hmk6Sgr9hh3ohKmqdNF72,audio_features,spotify:track:5Hmk6Sgr9hh3ohKmqdNF72,0.29,على عينى,https://p.scdn.co/mp3-preview/f700ca968a9cfd653374869ba7878a13fcbf949f?cid=f0ab2ded1b8a482188532d1f3441d07c,5Hmk6Sgr9hh3ohKmqdNF72
Mop Mop,0.016,https://api.spotify.com/v1/audio-analysis/7i3MITigd6KHlQd5liOeA4,0.626,124407,0.372,7i3MITigd6KHlQd5liOeA4,0.518,9,0.11,-6.165,0,0.0464,142.061,4,https://api.spotify.com/v1/tracks/7i3MITigd6KHlQd5liOeA4,audio_features,spotify:track:7i3MITigd6KHlQd5liOeA4,0.143,Afro Jojo Part One,https://p.scdn.co/mp3-preview/c9c808d60dd818d876eb512956c751bfcc709d94?cid=f0ab2ded1b8a482188532d1f3441d07c,7i3MITigd6KHlQd5liOeA4
Afroto,0.256,https://api.spotify.com/v1/audio-analysis/05V7RavGedViEzzD4moNwK,0.873,177007,0.58,05V7RavGedViEzzD4moNwK,2.95E-06,11,0.269,-5.393,0,0.0651,120.011,4,https://api.spotify.com/v1/tracks/05V7RavGedViEzzD4moNwK,audio_features,spotify:track:05V7RavGedViEzzD4moNwK,0.452,DaY5a,https://p.scdn.co/mp3-preview/b95638d2ba27d1bbc286a76f20e195005771e170?cid=f0ab2ded1b8a482188532d1f3441d07c,05V7RavGedViEzzD4moNwK
El Bala,0.412,https://api.spotify.com/v1/audio-analysis/5rnDxhhFebvW8mgcQ0cKe3,0.553,136040,0.88,5rnDxhhFebvW8mgcQ0cKe3,0.000217,1,0.364,-6.308,1,0.136,103.635,3,https://api.spotify.com/v1/tracks/5rnDxhhFebvW8mgcQ0cKe3,audio_features,spotify:track:5rnDxhhFebvW8mgcQ0cKe3,0.461,Afro Royce,https://p.scdn.co/mp3-preview/fb327d58340f2c90eb8d69502f6384d478c511a3?cid=f0ab2ded1b8a482188532d1f3441d07c,5rnDxhhFebvW8mgcQ0cKe3
Angham,0.598,https://api.spotify.com/v1/audio-analysis/6o25gM7QU4WmiZxCea7yNt,0.699,241840,0.515,6o25gM7QU4WmiZxCea7yNt,0,7,0.324,-6.898,0,0.0301,98,4,https://api.spotify.com/v1/tracks/6o25gM7QU4WmiZxCea7yNt,audio_features,spotify:track:6o25gM7QU4WmiZxCea7yNt,0.812,Bardo Betewhashni,https://p.scdn.co/mp3-preview/6b2452fc29c17a87b650f39c65d2462f8a44539d?cid=f0ab2ded1b8a482188532d1f3441d07c,6o25gM7QU4WmiZxCea7yNt
Ahmed El Hefnawi,0.985,https://api.spotify.com/v1/audio-analysis/4Igw2uiNjMPiyHIqVT0y20,0.541,414280,0.491,4Igw2uiNjMPiyHIqVT0y20,0.396,7,0.129,-7.595,0,0.0597,126.826,4,https://api.spotify.com/v1/tracks/4Igw2uiNjMPiyHIqVT0y20,audio_features,spotify:track:4Igw2uiNjMPiyHIqVT0y20,0.642,Angham,https://p.scdn.co/mp3-preview/4bb189a6d60291c622e3f50964179e977df001a1?cid=f0ab2ded1b8a482188532d1f3441d07c,4Igw2uiNjMPiyHIqVT0y20
Angham,0.586,https://api.spotify.com/v1/audio-analysis/5kgbzXEXc5alRkhhU84v4V,0.63,284811,0.475,5kgbzXEXc5alRkhhU84v4V,0,7,0.322,-10.547,0,0.083,150.068,4,https://api.spotify.com/v1/tracks/5kgbzXEXc5alRkhhU84v4V,audio_features,spotify:track:5kgbzXEXc5alRkhhU84v4V,0.581,An Farh Ghayeb,https://p.scdn.co/mp3-preview/a39a8b2521977bc7d220dcf240397abb81342111?cid=f0ab2ded1b8a482188532d1f3441d07c,5kgbzXEXc5alRkhhU84v4V
Angham,0.432,https://api.spotify.com/v1/audio-analysis/31bpBRmlNCe4XFvci7EXNW,0.565,220588,0.809,31bpBRmlNCe4XFvci7EXNW,0,10,0.238,-4.066,1,0.138,169.929,4,https://api.spotify.com/v1/tracks/31bpBRmlNCe4XFvci7EXNW,audio_features,spotify:track:31bpBRmlNCe4XFvci7EXNW,0.71,W Nefdal Norkos,https://p.scdn.co/mp3-preview/e7d82cbb20c5c04cae452fb2a3e81d3ce2fa3927?cid=f0ab2ded1b8a482188532d1f3441d07c,31bpBRmlNCe4XFvci7EXNW
saüd,0.44,https://api.spotify.com/v1/audio-analysis/2eak9ZOABE2u6BTqoiZyR3,0.815,122562,0.57,2eak9ZOABE2u6BTqoiZyR3,0.699,8,0.227,-9.648,0,0.236,92.996,4,https://api.spotify.com/v1/tracks/2eak9ZOABE2u6BTqoiZyR3,audio_features,spotify:track:2eak9ZOABE2u6BTqoiZyR3,0.71,Angham,https://p.scdn.co/mp3-preview/72a0ac2e0acd3e6c73961d3e0832895725240c7d?cid=f0ab2ded1b8a482188532d1f3441d07c,2eak9ZOABE2u6BTqoiZyR3
Angham,0.788,https://api.spotify.com/v1/audio-analysis/41E84mF9cOce5ramvsDxdu,0.644,285675,0.62,41E84mF9cOce5ramvsDxdu,0.00406,9,0.149,-10.455,0,0.0471,98.008,4,https://api.spotify.com/v1/tracks/41E84mF9cOce5ramvsDxdu,audio_features,spotify:track:41E84mF9cOce5ramvsDxdu,0.596,أتمناله الخير,https://p.scdn.co/mp3-preview/ea2ae9517bca806b92edb1c35267c9bc639f8dc9?cid=f0ab2ded1b8a482188532d1f3441d07c,41E84mF9cOce5ramvsDxdu
Angham,0.484,https://api.spotify.com/v1/audio-analysis/5cV4VJEn6EeMbPYA1mwydl,0.622,316566,0.739,5cV4VJEn6EeMbPYA1mwydl,0,9,0.22,-7.335,0,0.0811,96.058,4,https://api.spotify.com/v1/tracks/5cV4VJEn6EeMbPYA1mwydl,audio_features,spotify:track:5cV4VJEn6EeMbPYA1mwydl,0.775,Sidi Wesalak,https://p.scdn.co/mp3-preview/e843bccc6fc857ca8da3f10ecad78791c3f656b5?cid=f0ab2ded1b8a482188532d1f3441d07c,5cV4VJEn6EeMbPYA1mwydl
Azzedine El Maghrabi,0.648,https://api.spotify.com/v1/audio-analysis/6SyCfZCGAwh439GYC5vN1X,0.576,173213,0.514,6SyCfZCGAwh439GYC5vN1X,0.931,7,0.0693,-8.734,1,0.0415,94.99,4,https://api.spotify.com/v1/tracks/6SyCfZCGAwh439GYC5vN1X,audio_features,spotify:track:6SyCfZCGAwh439GYC5vN1X,0.862,Angham,https://p.scdn.co/mp3-preview/85befffddd715b825cba8d65a509eccc0d7fa922?cid=f0ab2ded1b8a482188532d1f3441d07c,6SyCfZCGAwh439GYC5vN1X
Angham,0.504,https://api.spotify.com/v1/audio-analysis/0Ia5kzbFM2iMADp1Wq1EZe,0.532,195469,0.529,0Ia5kzbFM2iMADp1Wq1EZe,0,9,0.115,-5.512,0,0.0983,127.847,4,https://api.spotify.com/v1/tracks/0Ia5kzbFM2iMADp1Wq1EZe,audio_features,spotify:track:0Ia5kzbFM2iMADp1Wq1EZe,0.267,نسينا نعيش,https://p.scdn.co/mp3-preview/064c2227561c0e03f4066ebe7ee2564948ea3492?cid=f0ab2ded1b8a482188532d1f3441d07c,0Ia5kzbFM2iMADp1Wq1EZe
Angham,0.152,https://api.spotify.com/v1/audio-analysis/0QZdSAVZ4JwHJHTs388Fqx,0.817,173898,0.668,0QZdSAVZ4JwHJHTs388Fqx,0,11,0.116,-7.914,0,0.0423,118.017,4,https://api.spotify.com/v1/tracks/0QZdSAVZ4JwHJHTs388Fqx,audio_features,spotify:track:0QZdSAVZ4JwHJHTs388Fqx,0.459,أحلامنا,https://p.scdn.co/mp3-preview/d2cd567faf49f57af1d7730ed002f655c245978b?cid=f0ab2ded1b8a482188532d1f3441d07c,0QZdSAVZ4JwHJHTs388Fqx
Angham,0.5,https://api.spotify.com/v1/audio-analysis/0rOMVT03l575qADC1EQJWG,0.624,272100,0.721,0rOMVT03l575qADC1EQJWG,0,7,0.0595,-5.548,0,0.161,139.952,3,https://api.spotify.com/v1/tracks/0rOMVT03l575qADC1EQJWG,audio_features,spotify:track:0rOMVT03l575qADC1EQJWG,0.659,لا تهجي,https://p.scdn.co/mp3-preview/fd6105fa97059893b3139ee262b8695df9f0ea26?cid=f0ab2ded1b8a482188532d1f3441d07c,0rOMVT03l575qADC1EQJWG
Angham,0.568,https://api.spotify.com/v1/audio-analysis/4qzZfVfmn8eSIRjHANyacT,0.793,262925,0.741,4qzZfVfmn8eSIRjHANyacT,0,4,0.235,-5.495,0,0.0314,106.016,4,https://api.spotify.com/v1/tracks/4qzZfVfmn8eSIRjHANyacT,audio_features,spotify:track:4qzZfVfmn8eSIRjHANyacT,0.52,Loha Bahta,https://p.scdn.co/mp3-preview/c590bb818f0b56babe13c9366f06d12e145b6cff?cid=f0ab2ded1b8a482188532d1f3441d07c,4qzZfVfmn8eSIRjHANyacT
Angham,0.583,https://api.spotify.com/v1/audio-analysis/2npcdE28S4znnOynYE3QIL,0.399,262636,0.603,2npcdE28S4znnOynYE3QIL,1.91E-06,2,0.391,-8.752,0,0.0678,159.863,4,https://api.spotify.com/v1/tracks/2npcdE28S4znnOynYE3QIL,audio_features,spotify:track:2npcdE28S4znnOynYE3QIL,0.389,Hadotah Morah,https://p.scdn.co/mp3-preview/d0cc4ab7f08b1a7e720b84469ef6d95a76359197?cid=f0ab2ded1b8a482188532d1f3441d07c,2npcdE28S4znnOynYE3QIL
Angham,0.499,https://api.spotify.com/v1/audio-analysis/5j8D8WUwUBFm5bXX9AjAKW,0.796,98000,0.716,5j8D8WUwUBFm5bXX9AjAKW,0,6,0.127,-4.152,0,0.0447,95.05,4,https://api.spotify.com/v1/tracks/5j8D8WUwUBFm5bXX9AjAKW,audio_features,spotify:track:5j8D8WUwUBFm5bXX9AjAKW,0.564,Shebr W Nos,https://p.scdn.co/mp3-preview/2df2fd234420834908faf90da1bb333531944de7?cid=f0ab2ded1b8a482188532d1f3441d07c,5j8D8WUwUBFm5bXX9AjAKW
Angham,0.042,https://api.spotify.com/v1/audio-analysis/7EulsZU93rLrO3WbyVqXgY,0.637,209516,0.641,7EulsZU93rLrO3WbyVqXgY,1.84E-05,5,0.253,-9.068,0,0.0627,172.944,4,https://api.spotify.com/v1/tracks/7EulsZU93rLrO3WbyVqXgY,audio_features,spotify:track:7EulsZU93rLrO3WbyVqXgY,0.675,Bahtag Atkalem,https://p.scdn.co/mp3-preview/83d80bec71cb1d8c3cf4caad1363caeb76838aef?cid=f0ab2ded1b8a482188532d1f3441d07c,7EulsZU93rLrO3WbyVqXgY
Angham,0.0467,https://api.spotify.com/v1/audio-analysis/5r9sPrnkQww9LtllbAVuoJ,0.712,267807,0.754,5r9sPrnkQww9LtllbAVuoJ,3.58E-05,1,0.0358,-8.95,1,0.0699,114.012,4,https://api.spotify.com/v1/tracks/5r9sPrnkQww9LtllbAVuoJ,audio_features,spotify:track:5r9sPrnkQww9LtllbAVuoJ,0.933,بحبك وحشتيني,https://p.scdn.co/mp3-preview/f777ae1bbef7e6921d0bc5e7d03c8462c9d7753e?cid=f0ab2ded1b8a482188532d1f3441d07c,5r9sPrnkQww9LtllbAVuoJ
Angham,0.503,https://api.spotify.com/v1/audio-analysis/6T2rewl8ekzcdP5KQGW5K1,0.524,317250,0.684,6T2rewl8ekzcdP5KQGW5K1,0,5,0.0936,-6.071,0,0.177,159.997,4,https://api.spotify.com/v1/tracks/6T2rewl8ekzcdP5KQGW5K1,audio_features,spotify:track:6T2rewl8ekzcdP5KQGW5K1,0.64,Howa Nafs El Shouk,https://p.scdn.co/mp3-preview/071bdddfe96a1152bdfa72267f1c04a4dbee70b6?cid=f0ab2ded1b8a482188532d1f3441d07c,6T2rewl8ekzcdP5KQGW5K1
Angham,0.269,https://api.spotify.com/v1/audio-analysis/0TWX69pESZBvuhIBHY6SAC,0.53,313823,0.488,0TWX69pESZBvuhIBHY6SAC,9.93E-06,5,0.201,-9.88,0,0.0281,160.008,4,https://api.spotify.com/v1/tracks/0TWX69pESZBvuhIBHY6SAC,audio_features,spotify:track:0TWX69pESZBvuhIBHY6SAC,0.565,Arrafha Beya,https://p.scdn.co/mp3-preview/0965a17bd690aa2d6c9c285f62e7dabda0b50ac1?cid=f0ab2ded1b8a482188532d1f3441d07c,0TWX69pESZBvuhIBHY6SAC
Angham,0.495,https://api.spotify.com/v1/audio-analysis/02ZuBF6MTBdTgKIwwG9Epu,0.609,252885,0.631,02ZuBF6MTBdTgKIwwG9Epu,0,5,0.0609,-7.948,1,0.102,155.951,4,https://api.spotify.com/v1/tracks/02ZuBF6MTBdTgKIwwG9Epu,audio_features,spotify:track:02ZuBF6MTBdTgKIwwG9Epu,0.343,Ana Baatoh Kteer,https://p.scdn.co/mp3-preview/3389a472a95e3db0059070278847752cbcaf7215?cid=f0ab2ded1b8a482188532d1f3441d07c,02ZuBF6MTBdTgKIwwG9Epu
Angham,0.482,https://api.spotify.com/v1/audio-analysis/4rqI9adhB15V2iGOF0fFw7,0.714,273222,0.72,4rqI9adhB15V2iGOF0fFw7,1.28E-05,9,0.503,-7.342,0,0.0351,131.002,4,https://api.spotify.com/v1/tracks/4rqI9adhB15V2iGOF0fFw7,audio_features,spotify:track:4rqI9adhB15V2iGOF0fFw7,0.835,ودوني عند امي,https://p.scdn.co/mp3-preview/e6d2f2f78f4d38179ce7d44436b2c439a338f519?cid=f0ab2ded1b8a482188532d1f3441d07c,4rqI9adhB15V2iGOF0fFw7
Angham,0.525,https://api.spotify.com/v1/audio-analysis/5bnenicPtS79VtpSNqcw1F,0.544,332531,0.561,5bnenicPtS79VtpSNqcw1F,0,9,0.116,-8.131,0,0.176,144.296,4,https://api.spotify.com/v1/tracks/5bnenicPtS79VtpSNqcw1F,audio_features,spotify:track:5bnenicPtS79VtpSNqcw1F,0.617,ياريتك فاهمني,https://p.scdn.co/mp3-preview/9981e3ebc9761ae973f6cb71eb9bfff01cd0882b?cid=f0ab2ded1b8a482188532d1f3441d07c,5bnenicPtS79VtpSNqcw1F
Angham,0.541,https://api.spotify.com/v1/audio-analysis/1uiWGoSFAPRyEB8Q5Nt3es,0.738,291759,0.634,1uiWGoSFAPRyEB8Q5Nt3es,2.56E-05,10,0.251,-8.229,1,0.0604,139.926,4,https://api.spotify.com/v1/tracks/1uiWGoSFAPRyEB8Q5Nt3es,audio_features,spotify:track:1uiWGoSFAPRyEB8Q5Nt3es,0.501,Sanda Aleik,https://p.scdn.co/mp3-preview/b96affb0783d6f7df17c0656bfe41ed6805ffe51?cid=f0ab2ded1b8a482188532d1f3441d07c,1uiWGoSFAPRyEB8Q5Nt3es
Angham,0.467,https://api.spotify.com/v1/audio-analysis/6XVMwb57cf90rjTPaWqd94,0.694,267652,0.798,6XVMwb57cf90rjTPaWqd94,1.39E-05,2,0.138,-5.041,0,0.0626,116.024,4,https://api.spotify.com/v1/tracks/6XVMwb57cf90rjTPaWqd94,audio_features,spotify:track:6XVMwb57cf90rjTPaWqd94,0.746,عشان ارضيك,https://p.scdn.co/mp3-preview/c4b54b4c01e1a186fea64bf3f78e599c979f02ec?cid=f0ab2ded1b8a482188532d1f3441d07c,6XVMwb57cf90rjTPaWqd94
Leaflet,0.266,https://api.spotify.com/v1/audio-analysis/0hZHaq38RXRZ2m1ZhcAyOE,0.661,124827,0.246,0hZHaq38RXRZ2m1ZhcAyOE,0.96,2,0.0966,-18.786,1,0.0342,169.892,4,https://api.spotify.com/v1/tracks/0hZHaq38RXRZ2m1ZhcAyOE,audio_features,spotify:track:0hZHaq38RXRZ2m1ZhcAyOE,0.482,Aang and Appa,https://p.scdn.co/mp3-preview/f7962235e2d03fd972b2888d09ebe8ae57e0058d?cid=f0ab2ded1b8a482188532d1f3441d07c,0hZHaq38RXRZ2m1ZhcAyOE
Angham,0.725,https://api.spotify.com/v1/audio-analysis/1RSzyc6fMjHe1McqDvPiyc,0.389,95894,0.22,1RSzyc6fMjHe1McqDvPiyc,0,5,0.105,-10.663,0,0.0386,82.36,4,https://api.spotify.com/v1/tracks/1RSzyc6fMjHe1McqDvPiyc,audio_features,spotify:track:1RSzyc6fMjHe1McqDvPiyc,0.251,Yanayer,https://p.scdn.co/mp3-preview/507510d5b00c659d55f4b5075aa071f72f4e37b8?cid=f0ab2ded1b8a482188532d1f3441d07c,1RSzyc6fMjHe1McqDvPiyc
Angham,0.329,https://api.spotify.com/v1/audio-analysis/3HlurxvMUZuFV1r5rXqBu1,0.588,268053,0.552,3HlurxvMUZuFV1r5rXqBu1,0.00112,7,0.173,-7.926,0,0.0576,151.596,4,https://api.spotify.com/v1/tracks/3HlurxvMUZuFV1r5rXqBu1,audio_features,spotify:track:3HlurxvMUZuFV1r5rXqBu1,0.777,Ana aysha hala,https://p.scdn.co/mp3-preview/608d97e69d9c2974b014ce89ee2fa6d64026875f?cid=f0ab2ded1b8a482188532d1f3441d07c,3HlurxvMUZuFV1r5rXqBu1
Angham,0.709,https://api.spotify.com/v1/audio-analysis/72MgKDXeRf7NRQ2kMUmags,0.443,252065,0.436,72MgKDXeRf7NRQ2kMUmags,0,0,0.14,-8.922,0,0.0925,184.215,4,https://api.spotify.com/v1/tracks/72MgKDXeRf7NRQ2kMUmags,audio_features,spotify:track:72MgKDXeRf7NRQ2kMUmags,0.449,خليني شوية معاك,https://p.scdn.co/mp3-preview/7c1bce00ebfd904e95f087da3ac2754b254bbcc2?cid=f0ab2ded1b8a482188532d1f3441d07c,72MgKDXeRf7NRQ2kMUmags
Jassie Gift,0.302,https://api.spotify.com/v1/audio-analysis/3ZtX1x4udxAaGUMvElR9iu,0.796,180093,0.983,3ZtX1x4udxAaGUMvElR9iu,0.000147,2,0.125,-5.766,1,0.0976,141.992,4,https://api.spotify.com/v1/tracks/3ZtX1x4udxAaGUMvElR9iu,audio_features,spotify:track:3ZtX1x4udxAaGUMvElR9iu,0.636,Anaganaga,https://p.scdn.co/mp3-preview/00954ee6c582f6202e6145e62d3cc66e787ac342?cid=f0ab2ded1b8a482188532d1f3441d07c,3ZtX1x4udxAaGUMvElR9iu
Angham,0.0475,https://api.spotify.com/v1/audio-analysis/643EK8X3hzx4PhEQW8zxKL,0.64,326806,0.831,643EK8X3hzx4PhEQW8zxKL,3.40E-06,7,0.217,-9.43,1,0.0608,115.003,4,https://api.spotify.com/v1/tracks/643EK8X3hzx4PhEQW8zxKL,audio_features,spotify:track:643EK8X3hzx4PhEQW8zxKL,0.569,Omry Maak,https://p.scdn.co/mp3-preview/2ef740d465e1930dab2d2ac84d09770e95330135?cid=f0ab2ded1b8a482188532d1f3441d07c,643EK8X3hzx4PhEQW8zxKL
ANGRA,7.45E-05,https://api.spotify.com/v1/audio-analysis/07Wh8AHhvJssF7Sn7X6aQP,0.482,252933,0.962,07Wh8AHhvJssF7Sn7X6aQP,9.62E-06,9,0.0817,-3.687,1,0.0792,102.501,4,https://api.spotify.com/v1/tracks/07Wh8AHhvJssF7Sn7X6aQP,audio_features,spotify:track:07Wh8AHhvJssF7Sn7X6aQP,0.323,Angels and Demons,https://p.scdn.co/mp3-preview/6ccf1d3aad96e8804da3e4907847ada488629a08?cid=f0ab2ded1b8a482188532d1f3441d07c,07Wh8AHhvJssF7Sn7X6aQP
Angham,0.346,https://api.spotify.com/v1/audio-analysis/0k1pF4SI4m4xYHRw8M022J,0.658,230400,0.799,0k1pF4SI4m4xYHRw8M022J,0,5,0.0746,-4.971,0,0.0936,100.037,4,https://api.spotify.com/v1/tracks/0k1pF4SI4m4xYHRw8M022J,audio_features,spotify:track:0k1pF4SI4m4xYHRw8M022J,0.594,عارفه قيمتي,https://p.scdn.co/mp3-preview/3df9f31aad56792db99abb63da58beb25cd83216?cid=f0ab2ded1b8a482188532d1f3441d07c,0k1pF4SI4m4xYHRw8M022J
Angham,0.559,https://api.spotify.com/v1/audio-analysis/7uGp9bYxBGxNHcmfGQrirM,0.566,267938,0.686,7uGp9bYxBGxNHcmfGQrirM,3.19E-05,5,0.23,-8.642,0,0.151,180.014,4,https://api.spotify.com/v1/tracks/7uGp9bYxBGxNHcmfGQrirM,audio_features,spotify:track:7uGp9bYxBGxNHcmfGQrirM,0.62,حته ناقصة,https://p.scdn.co/mp3-preview/adfe55d800dc487875c3b6fb9bbe148ca9887f9f?cid=f0ab2ded1b8a482188532d1f3441d07c,7uGp9bYxBGxNHcmfGQrirM
S. P. Balasubrahmanyam,0.718,https://api.spotify.com/v1/audio-analysis/6wfvttks8elZeW0h1IeAfp,0.675,320267,0.684,6wfvttks8elZeW0h1IeAfp,0.00139,4,0.38,-10.386,0,0.14,131.965,4,https://api.spotify.com/v1/tracks/6wfvttks8elZeW0h1IeAfp,audio_features,spotify:track:6wfvttks8elZeW0h1IeAfp,0.42,Andhama Andhuma,https://p.scdn.co/mp3-preview/5a15f39aa4e6334642f102ff920d4c58a7c632d5?cid=f0ab2ded1b8a482188532d1f3441d07c,6wfvttks8elZeW0h1IeAfp
Angham,0.716,https://api.spotify.com/v1/audio-analysis/3ZdlAcmMvt3R4a6wIk2Aik,0.504,240800,0.46,3ZdlAcmMvt3R4a6wIk2Aik,0,7,0.104,-7.843,0,0.0728,150.104,4,https://api.spotify.com/v1/tracks/3ZdlAcmMvt3R4a6wIk2Aik,audio_features,spotify:track:3ZdlAcmMvt3R4a6wIk2Aik,0.379,انا مش ضعيفة (فاتن امل حربي),https://p.scdn.co/mp3-preview/631bd467934223d85b54a2fb805222d3895b52fe?cid=f0ab2ded1b8a482188532d1f3441d07c,3ZdlAcmMvt3R4a6wIk2Aik
Hot Stadium,0.128,https://api.spotify.com/v1/audio-analysis/1t4h1X4p0phB8g52vW6XiB,0.0952,61992,1,1t4h1X4p0phB8g52vW6XiB,0.354,0,0.529,-5.152,1,0.0615,82.301,3,https://api.spotify.com/v1/tracks/1t4h1X4p0phB8g52vW6XiB,audio_features,spotify:track:1t4h1X4p0phB8g52vW6XiB,1.00E-05,Angels Anthem (Los Angeles Angeles) [Extended Mix],https://p.scdn.co/mp3-preview/52253d2ff21f76c0bb4b9ef77a603db1b39c9ad9?cid=f0ab2ded1b8a482188532d1f3441d07c,1t4h1X4p0phB8g52vW6XiB
Black Cats,0.262,https://api.spotify.com/v1/audio-analysis/0Z3B4rJpxDSxaze2T81DmY,0.471,268533,0.885,0Z3B4rJpxDSxaze2T81DmY,4.41E-06,11,0.0714,-3.65,0,0.327,185.037,3,https://api.spotify.com/v1/tracks/0Z3B4rJpxDSxaze2T81DmY,audio_features,spotify:track:0Z3B4rJpxDSxaze2T81DmY,0.621,Ahange Man,https://p.scdn.co/mp3-preview/43a7810ac603ae9cae10d1d82c3817987cea172d?cid=f0ab2ded1b8a482188532d1f3441d07c,0Z3B4rJpxDSxaze2T81DmY
